tripduration,starttime,stoptime,start.station.latitude,start.station.longitude,end.station.latitude,end.station.longitude,bikeid,usertype,birth.year,gender,start.date
779,50:47.1,03:46.4,40.7192517,-74.034234,40.7112423,-74.0557013,42485,Subscriber,1989,1,8/14/20
192,41:33.5,44:45.6,40.72152515,-74.04630454,40.72568548,-74.04879034,29619,Subscriber,1983,2,1/19/19
223,50:31.8,54:15.6,40.71458404,-74.04281706,40.71517768,-74.03768331,45550,Customer,1983,1,9/29/20
756,14:37.4,27:14.1,40.7112423,-74.0557013,40.7236589,-74.0641943,26281,Subscriber,1993,1,5/18/19
252,23:20.5,27:32.8,40.71517768,-74.03768331,40.71958612,-74.04311746,29621,Subscriber,1982,1,1/2/20
208,11:18.3,14:47.1,40.72759597,-74.04424731,40.72165072,-74.04288411,29440,Subscriber,1990,1,6/26/19
1726,07:35.4,36:22.2,40.7141454,-74.0335519,40.7141454,-74.0335519,44911,Customer,1994,1,9/26/20
289,25:58.5,30:48.3,40.72759597,-74.04424731,40.7177325,-74.043845,29606,Subscriber,1979,1,6/1/19
753,09:25.8,21:59.5,40.7272235,-74.0337589,40.71517768,-74.03768331,44425,Subscriber,1988,1,10/22/20
2889,41:34.9,29:44.6,40.71687,-74.03281,40.7183552,-74.03891444,40469,Customer,1969,0,6/26/20
707,36:31.7,48:18.9,40.7308971,-74.06391263,40.7443187,-74.0439909,29298,Subscriber,1977,1,10/21/19
438,21:45.7,29:04.1,40.71346383,-74.06285852,40.71517768,-74.03768331,26248,Subscriber,1989,1,10/24/19
581,07:15.1,16:56.9,40.71653978,-74.04963791,40.7192517,-74.034234,17231,Customer,1969,0,8/1/20
412,48:01.4,54:54.0,40.73478582,-74.05044364,40.72333159,-74.04595256,29537,Subscriber,1957,1,1/26/19
1509,59:30.0,24:39.5,40.71687,-74.03281,40.7287448,-74.0321082,45343,Subscriber,1987,1,9/23/20
240,34:58.9,38:59.8,40.71958612,-74.04311746,40.72528911,-74.04557168,42191,Subscriber,1958,2,7/7/20
198,05:12.5,08:31.2,40.7241765,-74.0506564,40.71958612,-74.04311746,29203,Subscriber,1984,1,2/23/19
664,41:36.0,52:41.0,40.73367,-74.0625,40.7127742,-74.0364857,29656,Subscriber,1992,2,9/11/19
379,08:57.0,15:16.0,40.72759597,-74.04424731,40.71958612,-74.04311746,26289,Subscriber,1988,2,11/11/19
229,52:28.3,56:17.3,40.7241765,-74.0506564,40.71958612,-74.04311746,29668,Subscriber,1965,1,8/2/19
531,38:03.5,46:54.6,40.7141454,-74.0335519,40.72759597,-74.04424731,29616,Subscriber,1977,1,1/29/19
530,26:29.5,35:20.2,40.72759597,-74.04424731,40.72759597,-74.04424731,39160,Subscriber,1962,1,9/30/20
236,15:24.0,19:20.8,40.7236589,-74.0641943,40.7192822,-74.07126188,29226,Subscriber,1988,1,8/14/19
195,59:34.7,02:50.2,40.72152515,-74.04630454,40.7177325,-74.043845,44228,Subscriber,1973,1,8/29/20
6747,00:52.9,53:20.7,40.7177325,-74.043845,40.71848892,-74.04772663,42625,Subscriber,1965,1,6/9/20
181,41:23.8,44:25.1,40.72163014,-74.04996783,40.72165072,-74.04288411,29271,Subscriber,1982,1,7/8/19
2544,59:37.7,42:02.5,40.7112423,-74.0557013,40.7192517,-74.034234,44225,Subscriber,1975,1,8/15/20
449,14:18.7,21:48.0,40.72572614,-74.07195926,40.737711,-74.066921,29575,Subscriber,1991,1,11/22/19
569,28:45.0,38:14.3,40.7308971,-74.06391263,40.7246051,-74.07840595,29646,Subscriber,1984,1,7/4/19
466,58:21.8,06:08.2,40.7287448,-74.0321082,40.71958612,-74.04311746,42150,Subscriber,1980,1,2/14/20
5260,13:58.1,41:38.7,40.73520838,-74.04696375,40.71958612,-74.04311746,47252,Customer,1969,0,12/8/20
13244,54:26.1,35:11.0,40.74871595,-74.0404433,40.74871595,-74.0404433,45340,Customer,1969,0,8/18/20
440,42:34.3,49:54.5,40.7308971,-74.06391263,40.7192822,-74.07126188,29220,Subscriber,1986,2,1/21/20
1424,17:01.7,40:46.1,40.73520838,-74.04696375,40.7112423,-74.0557013,44787,Customer,1969,0,10/25/20
949,43:29.9,59:19.1,40.7308971,-74.06391263,40.7236589,-74.0641943,42112,Subscriber,1988,1,9/16/20
326,49:48.1,55:14.8,40.7376037,-74.0524783,40.73520838,-74.04696375,44723,Subscriber,1982,1,7/24/20
564,12:50.3,22:15.1,40.7308971,-74.06391263,40.72572614,-74.07195926,26295,Customer,1994,1,9/3/19
211,57:56.5,01:28.5,40.7311689,-74.0575736,40.73496102,-74.05950308,44381,Subscriber,1989,1,9/16/20
466,44:38.6,52:25.2,40.7272235,-74.0337589,40.72759597,-74.04424731,29533,Subscriber,1956,1,1/25/19
239,57:03.0,01:03.0,40.72533993,-74.06762213,40.7308971,-74.06391263,14639,Subscriber,1983,2,12/1/20
335,04:26.8,10:01.8,40.72601173,-74.05038893,40.72601173,-74.05038893,29225,Subscriber,1967,1,10/8/19
3411,19:35.2,16:26.6,40.72533993,-74.06762213,40.72210379,-74.071455,44239,Subscriber,1995,1,8/20/20
1709,14:39.9,43:09.7,40.7112423,-74.0557013,40.7112423,-74.0557013,29664,Customer,1969,0,5/25/19
137,14:14.9,16:32.0,40.71517768,-74.03768331,40.71458404,-74.04281706,26245,Subscriber,1972,1,3/18/19
1843,35:42.0,06:25.7,40.72533993,-74.06762213,40.72533993,-74.06762213,42396,Subscriber,1995,2,4/3/20
442,35:47.0,43:09.4,40.71458404,-74.04281706,40.71517768,-74.03768331,42251,Subscriber,1992,1,9/24/20
574,30:55.1,40:29.6,40.7287448,-74.0321082,40.7183552,-74.03891444,26301,Subscriber,1970,1,9/28/19
387,35:48.2,42:15.9,40.7242941,-74.0354826,40.71958612,-74.04311746,26281,Subscriber,1969,0,9/26/19
130,16:40.2,18:50.4,40.72759597,-74.04424731,40.72333159,-74.04595256,42465,Subscriber,1983,1,5/31/20
780,55:06.5,08:06.6,40.72152515,-74.04630454,40.71346383,-74.06285852,29446,Subscriber,1965,2,8/13/19
1118,38:51.3,57:30.1,40.72333159,-74.04595256,40.7241765,-74.0506564,29519,Customer,1991,1,9/27/19
554,51:13.6,00:28.2,40.72528911,-74.04557168,40.71241882,-74.03852552,29208,Subscriber,1977,2,11/30/19
901,26:55.8,41:57.5,40.71113,-74.0789,40.71958612,-74.04311746,42340,Customer,1969,0,2/5/20
804,35:51.5,49:15.6,40.71687,-74.03281,40.72568548,-74.04879034,29677,Subscriber,1977,1,9/14/19
512,15:40.9,24:13.3,40.7183552,-74.03891444,40.7287448,-74.0321082,18754,Subscriber,1980,1,8/1/20
371,26:10.9,32:22.9,40.7236589,-74.0641943,40.71653978,-74.04963791,42188,Subscriber,1991,1,6/25/20
1253,53:05.2,13:59.0,40.71848892,-74.04772663,40.74871595,-74.0404433,42323,Subscriber,1964,2,9/30/20
502,31:58.6,40:21.1,40.71517768,-74.03768331,40.72568548,-74.04879034,42153,Subscriber,1990,2,9/6/20
204,20:42.0,24:06.5,40.72333159,-74.04595256,40.71958612,-74.04311746,42364,Subscriber,1991,2,8/13/20
2430,14:29.7,55:00.6,40.7177325,-74.043845,40.7177325,-74.043845,26207,Subscriber,1994,1,10/10/19
207,00:06.3,03:33.4,40.7308971,-74.06391263,40.72533993,-74.06762213,29489,Subscriber,1991,1,4/1/19
198,21:00.6,24:18.9,40.7242941,-74.0354826,40.7183552,-74.03891444,29608,Subscriber,1969,0,4/11/19
266,57:06.1,01:32.8,40.71241882,-74.03852552,40.71687,-74.03281,26189,Subscriber,1990,1,10/23/19
1288,43:05.3,04:33.5,40.73367,-74.0625,40.7211236,-74.03805095,42255,Subscriber,1974,1,4/23/20
2191,00:52.7,37:24.4,40.72165072,-74.04288411,40.71458404,-74.04281706,44556,Customer,1969,0,8/8/20
455,43:14.6,50:50.0,40.7192822,-74.07126188,40.7308971,-74.06391263,29265,Subscriber,1982,2,8/20/19
1138,47:18.6,06:17.1,40.7287448,-74.0321082,40.72533993,-74.06762213,42351,Subscriber,1997,1,2/16/20
347,34:25.4,40:12.8,40.7272235,-74.0337589,40.72759597,-74.04424731,29556,Subscriber,1998,1,7/13/19
1097,38:26.7,56:44.4,40.72333159,-74.04595256,40.7177325,-74.043845,40124,Customer,1969,0,9/19/20
1031,29:39.1,46:50.6,40.7127742,-74.0364857,40.7272235,-74.0337589,29452,Customer,1969,0,7/13/19
195,30:25.4,33:41.4,40.72533993,-74.06762213,40.7308971,-74.06391263,29547,Subscriber,1993,1,6/3/19
173,37:34.5,40:28.1,40.7211236,-74.03805095,40.7211236,-74.03805095,44747,Customer,1969,0,10/27/20
234,53:16.1,57:10.8,40.7376037,-74.0524783,40.74267714,-74.05178863,29614,Subscriber,1984,1,1/11/19
527,15:00.0,23:47.8,40.7308971,-74.06391263,40.72152515,-74.04630454,29520,Subscriber,1982,1,11/12/19
365,03:49.6,09:55.2,40.7376037,-74.0524783,40.73367,-74.0625,29305,Customer,1991,1,7/13/19
2022,01:11.0,34:53.7,40.7287448,-74.0321082,40.7287448,-74.0321082,45354,Subscriber,1996,1,8/19/20
324,12:52.3,18:17.1,40.7192822,-74.07126188,40.7308971,-74.06391263,26318,Subscriber,1988,1,9/4/19
694,34:00.3,45:34.9,40.71346383,-74.06285852,40.71958612,-74.04311746,40469,Subscriber,1989,1,9/22/20
672,26:18.0,37:31.0,40.71241882,-74.03852552,40.71958612,-74.04311746,42112,Customer,1969,0,8/15/20
100,39:31.2,41:11.6,40.71687,-74.03281,40.7192517,-74.034234,26211,Subscriber,1980,1,11/1/19
10084,16:26.1,04:30.6,40.71241882,-74.03852552,40.74871595,-74.0404433,26166,Customer,1970,1,5/8/19
257,33:01.8,37:19.2,40.71458404,-74.04281706,40.7141454,-74.0335519,29592,Customer,1991,1,7/14/19
346,46:20.2,52:06.6,40.71687,-74.03281,40.7211236,-74.03805095,29550,Subscriber,1971,1,10/1/19
6921,23:10.9,18:32.0,40.71848892,-74.04772663,40.7829391,-73.9786517,29492,Customer,1970,1,6/11/19
165,51:26.3,54:12.1,40.72333159,-74.04595256,40.72568548,-74.04879034,29614,Subscriber,1993,2,8/20/19
229,21:01.5,24:50.8,40.7192517,-74.034234,40.7272235,-74.0337589,29480,Subscriber,1991,2,10/10/19
672,59:55.2,11:07.7,40.7192822,-74.07126188,40.7308971,-74.06391263,40866,Subscriber,1953,2,12/29/20
1275,32:43.2,53:58.7,40.737711,-74.066921,40.7192517,-74.034234,29466,Subscriber,1988,1,12/11/19
415,26:48.4,33:44.2,40.7242941,-74.0354826,40.7177325,-74.043845,29667,Subscriber,1992,2,10/14/19
1134,15:17.9,34:12.1,40.72572614,-74.07195926,40.72572614,-74.07195926,29122,Subscriber,1991,1,7/13/19
3940,24:54.4,30:34.7,40.7112423,-74.0557013,40.7112423,-74.0557013,29525,Customer,1969,0,6/30/19
335,28:24.4,33:59.7,40.7241765,-74.0506564,40.71653978,-74.04963791,29586,Subscriber,1987,2,11/20/19
334,30:38.5,36:12.8,40.73520838,-74.04696375,40.72601173,-74.05038893,26164,Subscriber,1969,1,11/7/19
385,34:23.3,40:49.1,40.73367,-74.0625,40.74267714,-74.05178863,25502,Subscriber,1991,1,10/15/19
373,28:08.3,34:21.7,40.7242941,-74.0354826,40.71958612,-74.04311746,29627,Subscriber,1985,1,5/7/19
338,18:56.6,24:35.2,40.7242941,-74.0354826,40.72568548,-74.04879034,29657,Subscriber,1974,2,11/15/19
190,24:30.9,27:41.3,40.72528911,-74.04557168,40.71958612,-74.04311746,29255,Subscriber,1978,1,10/21/19
175,31:01.6,33:56.6,40.71687,-74.03281,40.7183552,-74.03891444,29221,Subscriber,1985,2,11/19/19
498,05:31.8,13:50.7,40.71687,-74.03281,40.7287448,-74.0321082,41696,Customer,1969,0,8/16/20
383,34:43.8,41:07.2,40.7211236,-74.03805095,40.72759597,-74.04424731,29477,Subscriber,1983,1,6/6/19
555,32:52.2,42:08.2,40.73478582,-74.05044364,40.72333159,-74.04595256,29668,Subscriber,1984,1,1/12/20
477,40:38.0,48:35.7,40.737711,-74.066921,40.7376037,-74.0524783,42434,Subscriber,1993,1,9/30/20
16238,54:13.6,24:51.8,40.72163014,-74.04996783,40.71942,-74.05099,44326,Customer,1969,0,6/25/20
974,22:05.6,38:20.2,40.71687,-74.03281,40.7141454,-74.0335519,29466,Customer,1986,1,8/4/19
139,29:09.5,31:28.6,40.7211236,-74.03805095,40.7242941,-74.0354826,29489,Subscriber,1975,1,9/5/19
1134,32:06.8,51:01.0,40.7183552,-74.03891444,40.7287448,-74.0321082,29239,Subscriber,1982,2,8/23/19
179,07:03.0,10:02.5,40.7242941,-74.0354826,40.7192517,-74.034234,45656,Subscriber,1978,1,9/22/20
126,33:53.3,36:00.0,40.71458404,-74.04281706,40.7177325,-74.043845,29535,Subscriber,1983,1,3/30/19
316,28:18.1,33:35.0,40.7287448,-74.0321082,40.7183552,-74.03891444,26255,Subscriber,1980,1,5/28/19
1144,37:38.5,56:43.1,40.72333159,-74.04595256,40.7287448,-74.0321082,33738,Subscriber,1981,1,7/30/20
196,50:02.9,53:19.2,40.71958612,-74.04311746,40.71458404,-74.04281706,42363,Customer,1974,1,2/11/20
265,00:43.8,05:09.4,40.7211236,-74.03805095,40.72152515,-74.04630454,42293,Subscriber,1996,1,8/22/20
983,05:18.4,21:41.5,40.72755147,-74.07106072,40.73520838,-74.04696375,29485,Subscriber,1970,0,8/15/19
557,01:01.9,10:19.3,40.73478582,-74.05044364,40.74590997,-74.05727148,26257,Subscriber,1965,1,7/17/19
948,24:03.4,39:52.2,40.7287448,-74.0321082,40.7177325,-74.043845,42237,Customer,1969,0,2/22/20
265,47:51.0,52:16.4,40.71958612,-74.04311746,40.71942,-74.05099,29497,Subscriber,1985,1,1/15/19
339,14:51.0,20:30.4,40.7141454,-74.0335519,40.71848892,-74.04772663,29299,Subscriber,1996,1,9/27/19
1133,11:11.7,30:05.1,40.71113,-74.0789,40.7242941,-74.0354826,42338,Subscriber,1988,1,2/4/20
656,52:45.1,03:41.8,40.72568548,-74.04879034,40.71346383,-74.06285852,26194,Subscriber,1957,1,3/15/19
1974,29:14.0,02:08.1,40.71346383,-74.06285852,40.71346383,-74.06285852,40954,Subscriber,1984,1,11/24/20
692,58:01.3,09:33.6,40.71653978,-74.04963791,40.7287448,-74.0321082,42365,Subscriber,1975,1,10/5/20
320,04:44.9,10:05.1,40.72568548,-74.04879034,40.71958612,-74.04311746,29669,Subscriber,1987,1,11/12/19
261,08:28.8,12:50.4,40.71517768,-74.03768331,40.7162469,-74.0334588,29572,Subscriber,1980,2,4/7/19
227,53:28.8,57:16.8,40.737711,-74.066921,40.73367,-74.0625,29668,Subscriber,1966,1,8/21/19
673,37:43.4,48:56.6,40.7308971,-74.06391263,40.7311689,-74.0575736,42379,Subscriber,1969,1,9/11/20
1710,53:11.2,21:41.8,40.71241882,-74.03852552,40.71241882,-74.03852552,44358,Customer,1991,1,7/15/20
289,50:55.6,55:45.1,40.7308971,-74.06391263,40.7311689,-74.0575736,34038,Customer,1995,1,9/19/20
919,23:46.9,39:06.3,40.7308971,-74.06391263,40.74871595,-74.0404433,29265,Subscriber,1980,1,10/1/19
317,17:05.3,22:22.8,40.72601173,-74.05038893,40.71958612,-74.04311746,20598,Subscriber,1977,1,8/2/19
317,04:35.2,09:52.7,40.72759597,-74.04424731,40.71848892,-74.04772663,29659,Subscriber,1983,1,7/1/19
211,51:52.0,55:24.0,40.7311689,-74.0575736,40.7311689,-74.0575736,44225,Subscriber,1995,1,7/6/20
351,59:18.4,05:10.0,40.72163014,-74.04996783,40.71649,-74.04105,29467,Subscriber,1986,1,1/30/20
110,42:20.0,44:10.2,40.71458404,-74.04281706,40.7177325,-74.043845,42529,Subscriber,1989,1,2/21/20
186,35:59.0,39:05.9,40.7242941,-74.0354826,40.7183552,-74.03891444,42258,Subscriber,1990,1,3/4/20
426,35:34.6,42:40.7,40.7112423,-74.0557013,40.72152515,-74.04630454,49527,Customer,1969,0,1/11/21
3114,39:15.1,31:09.9,40.7287448,-74.0321082,40.7287448,-74.0321082,42154,Customer,1995,2,5/30/20
3940,41:56.6,47:37.2,40.71517768,-74.03768331,40.71517768,-74.03768331,30741,Customer,1969,0,6/29/20
347,07:59.9,13:47.7,40.71653978,-74.04963791,40.71958612,-74.04311746,42453,Subscriber,1990,1,7/30/20
414,30:48.7,37:42.9,40.72152515,-74.04630454,40.7141454,-74.0335519,29571,Subscriber,1989,1,4/22/19
662,26:07.3,37:09.9,40.72333159,-74.04595256,40.7272235,-74.0337589,29287,Subscriber,1986,1,6/20/19
963,33:54.4,49:58.3,40.7183552,-74.03891444,40.71458404,-74.04281706,29571,Customer,1969,0,6/2/19
1512,16:58.2,42:10.8,40.71458404,-74.04281706,40.7272235,-74.0337589,35139,Customer,1969,0,9/16/20
596,57:15.4,07:12.0,40.7308971,-74.06391263,40.7246051,-74.07840595,42464,Customer,1973,2,10/5/20
1491,48:03.7,12:54.8,40.72759597,-74.04424731,40.72759597,-74.04424731,29629,Subscriber,1976,2,6/3/19
675,43:10.6,54:26.5,40.73367,-74.0625,40.7127742,-74.0364857,26247,Subscriber,1992,2,5/15/19
353,30:23.2,36:16.9,40.72759597,-74.04424731,40.71958612,-74.04311746,26163,Subscriber,1988,1,10/8/19
297,58:11.8,03:09.6,40.71958612,-74.04311746,40.72601173,-74.05038893,45726,Subscriber,1985,1,10/8/20
447,02:00.6,09:28.3,40.71958612,-74.04311746,40.7112423,-74.0557013,29662,Subscriber,1975,1,8/20/19
527,10:54.6,19:42.3,40.7443187,-74.0439909,40.73367,-74.0625,29269,Subscriber,1990,1,1/21/20
2679,30:49.7,15:29.3,40.7112423,-74.0557013,40.7112423,-74.0557013,42202,Subscriber,1993,2,5/18/20
2993,48:06.6,37:59.8,40.7246051,-74.07840595,40.7308971,-74.06391263,42291,Customer,1969,0,6/10/20
521,04:45.9,13:27.5,40.72528911,-74.04557168,40.72528911,-74.04557168,29295,Subscriber,1966,1,7/13/19
2237,01:11.0,38:28.8,40.71241882,-74.03852552,40.71649,-74.04105,33738,Subscriber,1975,1,7/21/20
375,31:34.3,37:49.3,40.7272235,-74.0337589,40.72759597,-74.04424731,29305,Subscriber,1993,1,10/15/19
628,18:23.6,28:52.3,40.74871595,-74.0404433,40.7287448,-74.0321082,29550,Subscriber,1988,1,8/14/19
445,24:40.4,32:05.6,40.7272235,-74.0337589,40.72152515,-74.04630454,26156,Subscriber,1986,1,2/27/19
566,54:39.9,04:06.2,40.72333159,-74.04595256,40.72528911,-74.04557168,26196,Subscriber,1966,1,7/8/19
633,15:27.9,26:01.8,40.7192822,-74.07126188,40.7308971,-74.06391263,41992,Subscriber,1993,2,12/28/20
235,11:41.9,15:37.8,40.71958612,-74.04311746,40.72759597,-74.04424731,29280,Subscriber,1986,1,3/25/19
2179,20:03.9,56:23.6,40.71241882,-74.03852552,40.7242941,-74.0354826,29270,Subscriber,1987,1,5/31/19
135,47:07.3,49:22.4,40.7242941,-74.0354826,40.7272235,-74.0337589,29474,Subscriber,1984,1,7/16/19
690,53:45.4,05:16.1,40.72528911,-74.04557168,40.71458404,-74.04281706,29470,Customer,1994,1,10/20/19
727,57:35.2,09:42.8,40.7308971,-74.06391263,40.71458404,-74.04281706,42528,Subscriber,1989,1,2/24/20
192,55:25.3,58:37.9,40.71848892,-74.04772663,40.7177325,-74.043845,39975,Customer,1987,1,10/8/20
363,43:45.6,49:48.9,40.71958612,-74.04311746,40.7141454,-74.0335519,29438,Subscriber,1985,1,11/3/19
2487,35:26.1,16:53.3,40.72601173,-74.05038893,40.72601173,-74.05038893,42162,Subscriber,1956,2,6/18/20
278,40:56.4,45:35.1,40.72528911,-74.04557168,40.72165072,-74.04288411,16328,Customer,1969,0,7/4/20
2029,39:53.8,13:43.4,40.71958612,-74.04311746,40.71958612,-74.04311746,29611,Subscriber,1998,1,11/17/19
1588,08:08.5,34:37.1,40.7246051,-74.07840595,40.7246051,-74.07840595,44385,Customer,1998,1,9/7/20
358,05:36.6,11:34.7,40.71653978,-74.04963791,40.72152515,-74.04630454,44366,Customer,2001,2,10/10/20
125,08:05.2,10:10.9,40.71958612,-74.04311746,40.72152515,-74.04630454,26245,Subscriber,1992,1,6/14/19
270,20:10.9,24:41.5,40.72759597,-74.04424731,40.71958612,-74.04311746,29674,Subscriber,1984,1,5/10/19
351,06:15.1,12:06.6,40.74590997,-74.05727148,40.73367,-74.0625,29454,Subscriber,1998,1,9/22/19
484,28:06.3,36:10.7,40.7236589,-74.0641943,40.7183552,-74.03891444,42334,Subscriber,1984,1,4/28/20
550,59:05.2,08:15.4,40.72568548,-74.04879034,40.7287448,-74.0321082,26215,Subscriber,1984,1,8/8/19
788,22:48.4,35:56.6,40.7177325,-74.043845,40.71435837,-74.06661093,43974,Subscriber,1985,1,9/10/20
313,49:14.0,54:27.6,40.7308971,-74.06391263,40.72572614,-74.07195926,42606,Subscriber,1981,1,6/6/20
387,01:10.0,07:37.3,40.7141454,-74.0335519,40.72152515,-74.04630454,42425,Subscriber,1995,1,2/26/20
462,50:25.3,58:07.6,40.71958612,-74.04311746,40.7287448,-74.0321082,29261,Subscriber,1984,1,6/12/19
449,57:05.1,04:34.8,40.73367,-74.0625,40.74590997,-74.05727148,29477,Subscriber,1992,1,10/30/19
229,00:10.9,04:00.5,40.71458404,-74.04281706,40.71958612,-74.04311746,29444,Subscriber,1989,1,2/5/19
2024,24:43.6,58:27.7,40.7287448,-74.0321082,40.71241882,-74.03852552,42178,Subscriber,1986,1,10/10/20
198,12:35.7,15:54.4,40.72152515,-74.04630454,40.7183552,-74.03891444,42352,Subscriber,1973,1,12/15/20
371,50:05.3,56:17.2,40.71458404,-74.04281706,40.72165072,-74.04288411,44967,Subscriber,1986,1,11/16/20
721,44:29.0,56:30.4,40.71687,-74.03281,40.71458404,-74.04281706,41356,Customer,1992,2,5/3/20
452,28:49.4,36:21.8,40.7287448,-74.0321082,40.71687,-74.03281,45647,Subscriber,1993,1,8/6/20
252,09:19.9,13:32.8,40.71458404,-74.04281706,40.71653978,-74.04963791,26224,Subscriber,1971,1,7/10/19
964,02:58.4,19:02.8,40.7112423,-74.0557013,40.7242941,-74.0354826,42352,Subscriber,1984,0,7/9/20
308,03:58.8,09:07.0,40.71458404,-74.04281706,40.71958612,-74.04311746,29502,Subscriber,1991,1,6/30/19
1951,28:17.5,00:48.8,40.71653978,-74.04963791,40.72759597,-74.04424731,42221,Customer,1969,0,10/3/20
3666,32:18.8,33:25.6,40.73520838,-74.04696375,40.73520838,-74.04696375,39066,Subscriber,1982,2,7/25/20
338,50:35.0,56:13.5,40.73496102,-74.05950308,40.7376037,-74.0524783,29617,Subscriber,1984,1,2/23/19
1982,43:55.2,16:58.2,40.7287448,-74.0321082,40.72152515,-74.04630454,42223,Subscriber,1961,1,6/8/20
1357,17:49.0,40:26.8,40.71346383,-74.06285852,40.7192517,-74.034234,42512,Customer,1995,0,3/24/20
294,16:32.4,21:27.0,40.7311689,-74.0575736,40.73478582,-74.05044364,26279,Subscriber,1986,2,1/29/19
2519,21:04.4,03:04.3,40.71241882,-74.03852552,40.72152515,-74.04630454,26237,Subscriber,1985,2,1/19/20
703,38:23.9,50:07.4,40.7112423,-74.0557013,40.72601173,-74.05038893,26219,Subscriber,1981,2,9/13/19
226,42:04.5,45:51.3,40.7308971,-74.06391263,40.72533993,-74.06762213,29487,Subscriber,1977,1,4/19/19
331,43:01.0,48:32.4,40.7272235,-74.0337589,40.7192517,-74.034234,29200,Subscriber,1981,1,11/20/19
1137,45:31.4,04:29.1,40.71848892,-74.04772663,40.7287448,-74.0321082,44271,Customer,1969,0,8/9/20
1815,28:03.4,58:18.5,40.7246051,-74.07840595,40.72601173,-74.05038893,44989,Customer,1973,2,9/3/20
182,45:03.8,48:06.0,40.72165072,-74.04288411,40.72759597,-74.04424731,29441,Subscriber,1985,1,11/22/19
212,21:15.9,24:48.0,40.7308971,-74.06391263,40.72210379,-74.071455,26205,Subscriber,1984,1,9/16/19
239,37:20.2,41:20.2,40.72333159,-74.04595256,40.72163014,-74.04996783,29257,Subscriber,1969,1,8/3/19
571,46:46.3,56:17.9,40.71958612,-74.04311746,40.7177325,-74.043845,26318,Subscriber,1992,1,1/29/19
318,47:24.3,52:42.5,40.73520838,-74.04696375,40.72759597,-74.04424731,29508,Subscriber,1989,1,9/23/19
166,47:36.3,50:22.4,40.7192517,-74.034234,40.7183552,-74.03891444,26189,Subscriber,1972,1,10/31/19
170,20:18.1,23:08.4,40.72759597,-74.04424731,40.72165072,-74.04288411,26222,Subscriber,1983,1,10/9/19
390,37:30.0,44:00.8,40.71958612,-74.04311746,40.71458404,-74.04281706,29660,Subscriber,1989,1,11/4/19
260,13:30.0,17:50.2,40.7272235,-74.0337589,40.7192517,-74.034234,29212,Subscriber,1981,1,1/26/19
426,41:13.8,48:19.8,40.71653978,-74.04963791,40.7192517,-74.034234,42250,Subscriber,1986,1,2/1/20
153,23:58.6,26:31.8,40.7141454,-74.0335519,40.7192517,-74.034234,40790,Subscriber,1989,1,9/17/20
209,17:49.8,21:19.8,40.73367,-74.0625,40.737711,-74.066921,29529,Subscriber,1967,1,1/30/19
933,26:44.8,42:18.4,40.7272235,-74.0337589,40.71517768,-74.03768331,44157,Subscriber,1989,1,10/10/20
262,46:36.5,50:58.7,40.71458404,-74.04281706,40.71687,-74.03281,42323,Subscriber,1986,1,2/4/20
1228,44:38.1,05:06.4,40.7287448,-74.0321082,40.7287448,-74.0321082,42602,Subscriber,1962,1,6/24/20
723,53:08.2,05:11.3,40.72533993,-74.06762213,40.71649,-74.04105,29486,Subscriber,1954,2,11/25/19
879,46:41.7,01:20.9,40.7211236,-74.03805095,40.7287448,-74.0321082,42596,Subscriber,1983,2,9/4/20
667,08:25.9,19:33.6,40.7183552,-74.03891444,40.7241765,-74.0506564,42140,Customer,1995,1,7/27/20
302,09:05.6,14:08.2,40.72152515,-74.04630454,40.7183552,-74.03891444,29528,Subscriber,1982,1,11/1/19
